fecha;Column1;hora;costo_en_dolares;nombre
01-01-2023;1;1;166,9;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;2;166,9;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;3;160,5;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;4;141,2;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;5;141,2;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;6;135,9;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;7;82,5;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;8;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;9;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;10;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;11;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;12;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;13;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;14;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;15;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;16;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;17;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;18;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;19;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;20;0,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;21;101,0;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;22;106,3;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;23;121,2;BA S/E CERRO NAVIA 220KV BP1
01-01-2023;1;24;121,2;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;1;124,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;2;126,6;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;3;127,5;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;4;127,5;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;5;127,5;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;6;132,9;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;7;126,2;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;8;54,6;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;9;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;10;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;11;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;12;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;13;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;14;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;15;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;16;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;17;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;18;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;19;0,0;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;20;6,8;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;21;137,5;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;22;137,9;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;23;136,7;BA S/E CERRO NAVIA 220KV BP1
02-01-2023;2;24;127,7;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;1;126,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;2;124,9;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;3;119,7;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;4;119,7;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;5;119,7;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;6;127,2;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;7;111,6;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;8;76,9;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;9;15,9;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;10;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;11;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;12;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;13;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;14;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;15;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;16;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;17;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;18;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;19;0,0;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;20;24,1;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;21;106,1;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;22;149,4;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;23;154,6;BA S/E CERRO NAVIA 220KV BP1
03-01-2023;3;24;148,3;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;1;141,9;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;2;140,8;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;3;136,4;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;4;135,2;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;5;143,3;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;6;140,7;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;7;127,6;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;8;111,8;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;9;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;10;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;11;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;12;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;13;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;14;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;15;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;16;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;17;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;18;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;19;0,0;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;20;55,3;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;21;149,8;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;22;157,1;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;23;142,4;BA S/E CERRO NAVIA 220KV BP1
04-01-2023;4;24;139,2;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;1;136,5;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;2;131,6;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;3;127,6;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;4;135,9;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;5;132,4;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;6;147,3;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;7;149,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;8;88,3;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;9;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;10;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;11;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;12;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;13;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;14;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;15;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;16;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;17;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;18;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;19;0,0;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;20;56,7;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;21;157,1;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;22;157,1;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;23;152,7;BA S/E CERRO NAVIA 220KV BP1
05-01-2023;5;24;134,7;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;1;135,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;2;137,9;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;3;135,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;4;135,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;5;135,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;6;142,9;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;7;146,1;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;8;91,2;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;9;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;10;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;11;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;12;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;13;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;14;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;15;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;16;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;17;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;18;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;19;0,0;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;20;86,4;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;21;166,6;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;22;167,2;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;23;167,2;BA S/E CERRO NAVIA 220KV BP1
06-01-2023;6;24;171,5;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;1;177,4;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;2;175,6;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;3;165,4;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;4;154,7;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;5;140,7;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;6;140,7;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;7;140,7;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;8;75,5;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;9;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;10;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;11;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;12;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;13;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;14;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;15;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;16;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;17;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;18;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;19;0,0;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;20;35,7;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;21;157,2;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;22;157,2;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;23;147,2;BA S/E CERRO NAVIA 220KV BP1
07-01-2023;7;24;141,4;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;1;140,1;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;2;137,4;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;3;131,2;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;4;137,9;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;5;140,1;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;6;138,4;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;7;132,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;8;56,1;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;9;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;10;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;11;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;12;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;13;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;14;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;15;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;16;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;17;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;18;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;19;0,0;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;20;67,1;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;21;167,5;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;22;179,5;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;23;154,8;BA S/E CERRO NAVIA 220KV BP1
08-01-2023;8;24;150,1;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;1;162,5;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;2;162,5;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;3;154,9;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;4;154,0;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;5;154,0;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;6;154,0;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;7;154,0;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;8;132,9;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;9;137,6;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;10;162,0;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;11;164,7;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;12;164,2;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;13;164,2;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;14;152,0;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;15;189,8;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;16;180,8;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;17;169,6;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;18;162,3;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;19;89,8;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;20;106,7;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;21;205,8;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;22;205,8;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;23;205,8;BA S/E CERRO NAVIA 220KV BP1
09-01-2023;9;24;205,8;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;1;185,9;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;2;147,1;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;3;131,4;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;4;144,0;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;5;136,6;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;6;140,7;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;7;150,9;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;8;135,6;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;9;83,2;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;10;63,3;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;11;17,9;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;12;0,0;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;13;58,3;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;14;138,1;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;15;138,0;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;16;138,0;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;17;77,5;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;18;58,1;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;19;0,0;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;20;100,2;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;21;185,9;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;22;185,9;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;23;185,9;BA S/E CERRO NAVIA 220KV BP1
10-01-2023;10;24;185,9;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;1;167,3;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;2;138,4;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;3;150,8;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;4;167,3;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;5;167,3;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;6;167,3;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;7;167,3;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;8;127,6;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;9;40,5;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;10;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;11;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;12;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;13;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;14;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;15;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;16;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;17;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;18;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;19;0,0;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;20;134,5;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;21;166,9;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;22;166,9;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;23;166,9;BA S/E CERRO NAVIA 220KV BP1
11-01-2023;11;24;166,9;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;1;180,1;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;2;169,2;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;3;143,8;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;4;143,8;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;5;143,8;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;6;143,8;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;7;178,6;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;8;123,7;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;9;44,4;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;10;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;11;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;12;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;13;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;14;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;15;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;16;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;17;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;18;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;19;0,0;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;20;149,7;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;21;228,8;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;22;231,9;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;23;239,4;BA S/E CERRO NAVIA 220KV BP1
12-01-2023;12;24;232,1;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;1;228,8;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;2;160,9;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;3;152,8;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;4;152,8;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;5;152,8;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;6;152,8;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;7;152,8;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;8;110,7;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;9;24,8;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;10;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;11;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;12;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;13;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;14;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;15;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;16;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;17;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;18;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;19;0,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;20;114,8;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;21;210,0;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;22;178,7;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;23;154,4;BA S/E CERRO NAVIA 220KV BP1
13-01-2023;13;24;154,4;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;1;153,4;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;2;153,4;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;3;153,4;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;4;153,4;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;5;153,4;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;6;149,5;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;7;140,5;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;8;79,6;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;9;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;10;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;11;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;12;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;13;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;14;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;15;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;16;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;17;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;18;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;19;0,0;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;20;43,4;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;21;150,4;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;22;156,2;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;23;152,7;BA S/E CERRO NAVIA 220KV BP1
14-01-2023;14;24;150,4;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;1;157,6;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;2;128,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;3;120,2;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;4;140,1;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;5;134,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;6;107,1;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;7;115,4;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;8;63,5;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;9;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;10;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;11;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;12;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;13;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;14;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;15;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;16;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;17;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;18;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;19;0,0;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;20;54,6;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;21;155,9;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;22;155,9;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;23;155,9;BA S/E CERRO NAVIA 220KV BP1
15-01-2023;15;24;176,7;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;1;182,7;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;2;163,7;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;3;163,4;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;4;162,4;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;5;162,4;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;6;167,8;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;7;185,8;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;8;175,1;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;9;105,6;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;10;144,7;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;11;20,3;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;12;0,0;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;13;0,0;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;14;0,0;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;15;76,2;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;16;130,6;BA S/E CERRO NAVIA 220KV BP1
16-01-2023;16;17;77,9;BA S/E CERRO NAVIA 220KV BP1
